tag,method,x0,y0,xf,yf,f(xf),iters,grad_norm_fin
random_newton,"Newton (regularizado, Armijo)",-45.84824973643995,41.980939456260785,2.8397626589647673e-17,-2.8397520710529266e-17,-3.1148154493098046,17,5.502785468457109e-16
random_newton,"Newton (regularizado, Armijo)",96.04095697973636,22.30872119541391,-2.4926591450917957e-17,-2.4926591450917957e-17,-3.1148154493098046,28,4.830190314995903e-16
random_newton,"Newton (regularizado, Armijo)",-89.09993700174088,23.261793985506557,-6.28657265540301e-23,6.28657265540301e-23,-3.1148154493098046,27,1.2181907187124636e-21
random_newton,"Newton (regularizado, Armijo)",-91.52988968396659,76.82914227336343,0.0,0.0,-3.1148154493098046,63,0.0
random_newton,"Newton (regularizado, Armijo)",41.915657020124144,-65.37443071549936,-1.410839252770444e-19,1.410839252770444e-19,-3.1148154493098046,28,2.733876433994708e-18
random_newton,"Newton (regularizado, Armijo)",-81.65579883516038,-63.293354223936205,3.536835937784002e-12,3.536835937784002e-12,-3.1148154493098046,40,6.853560674772728e-11
random_newton,"Newton (regularizado, Armijo)",96.00543591083849,-8.287871508302032,-6.796592368768506e-18,6.796592368768506e-18,-3.1148154493098046,22,1.3170206082625762e-16
random_newton,"Newton (regularizado, Armijo)",56.816189668281595,27.281668421555366,5.526545916051135e-14,5.526545916051135e-14,-3.1148154493098046,20,1.0709153159449445e-12
random_newton,"Newton (regularizado, Armijo)",14.482629991727464,-70.97394906699006,-2.9229539998793484e-16,2.9229539998793484e-16,-3.1148154493098046,18,5.664001084623158e-15
random_newton,"Newton (regularizado, Armijo)",89.20489071161902,-39.73147349705641,1.2560280404996533e-13,-1.2560280066183354e-13,-3.1148154493098046,37,2.4338884868009825e-12
random_newton,"Newton (regularizado, Armijo)",15.603443161508437,39.95518891781322,0.0,0.0,-3.1148154493098046,19,0.0
random_newton,"Newton (regularizado, Armijo)",29.846631049061784,88.11888193910369,0.0,0.0,-3.1148154493098046,31,0.0
random_newton,"Newton (regularizado, Armijo)",-70.3122020159884,1.670547689388414,1.0339757656912846e-25,-1.0339757656912846e-25,-3.1148154493098046,15,2.0036031557770783e-24
random_newton,"Newton (regularizado, Armijo)",-19.19312185184681,-5.166254103476376,87.13004953516469,87.13004953516469,-1.5574406545074058,200,5.344690007791199e-07
random_newton,"Newton (regularizado, Armijo)",-76.15649476045107,-73.18107802544694,0.0,1.6155871338926322e-27,-3.1148154493098046,41,2.2136896535261543e-26
random_newton,"Newton (regularizado, Armijo)",-44.38489084374852,-39.059079247833736,0.0,0.0,-3.1148154493098046,14,0.0
random_newton,"Newton (regularizado, Armijo)",-14.419357263730006,22.197509407325654,4.421459045108244e-18,-4.421459045108244e-18,-3.1148154493098046,12,8.567753316728105e-17
random_newton,"Newton (regularizado, Armijo)",26.925823483652607,-17.637820682885945,0.0,4.0389678347315804e-28,-3.1148154493098046,8,5.534224133815386e-27
random_newton,"Newton (regularizado, Armijo)",-18.24337811426058,-56.474294660607605,0.0,0.0,-3.1148154493098046,19,0.0
random_newton,"Newton (regularizado, Armijo)",17.66124968180165,-36.59181773655242,0.0,0.0,-3.1148154493098046,36,0.0
random_newton,"Newton (regularizado, Armijo)",-92.78803314452726,-16.319991168627922,1.2924697071141057e-26,0.0,-3.1148154493098046,30,1.7709517228209234e-25
random_newton,"Newton (regularizado, Armijo)",-5.173464981965935,-54.8814263591578,202.5739689443641,202.5739689443641,-1.5574138167978984,200,4.253033500147387e-08
random_newton,"Newton (regularizado, Armijo)",14.491586624423135,13.154380086384194,3.976783346257371e-12,3.976783353033635e-12,-3.1148154493098046,57,7.706075841984922e-11
random_newton,"Newton (regularizado, Armijo)",40.40043622207429,29.589696440241994,4.788384268359248e-12,4.788384275135511e-12,-3.1148154493098046,16,9.278768571071978e-11
random_newton,"Newton (regularizado, Armijo)",30.48661130420632,-36.757169635191374,9.054516271684351e-13,-9.054516305565669e-13,-3.1148154493098046,15,1.7545534442768176e-11
random_newton,"Newton (regularizado, Armijo)",57.48644439719078,9.828876719935892,2.5849394142282115e-26,0.0,-3.1148154493098046,16,3.541903445641847e-25
random_newton,"Newton (regularizado, Armijo)",-13.716360964021973,25.202496188211427,2.9153603495072136e-17,-2.9153603495072136e-17,-3.1148154493098046,13,5.649286366585928e-16
random_newton,"Newton (regularizado, Armijo)",-27.86853310994914,2.547848921351644,3.279372758589749e-17,-3.279372758589749e-17,-3.1148154493098046,33,6.354657261901035e-16
random_gd,Gradiente (Armijo),47.341137696444065,77.28057734474154,48.137131069693964,76.4639144261133,-0.0013091066595746436,10000,0.00012413727148570774
random_gd,Gradiente (Armijo),84.21143945903833,0.7265850366198379,84.14436803884057,0.7283232290559707,-0.0002824984955723555,10000,6.717436378376729e-06
random_gd,Gradiente (Armijo),4.055022948113816,59.974082152767295,4.0936113747499485,59.7826418877832,-0.0005673722470156049,10000,1.9634721604625465e-05
random_gd,Gradiente (Armijo),-37.10986165115975,67.47647246901371,-37.861464613803335,66.68989322898608,-0.0012932852415736028,10000,0.0001177969484735178
random_gd,Gradiente (Armijo),-1.1716706965153207,-76.82865513294632,-1.1757233219254466,-76.74020439925367,-0.0003397942852645488,10000,8.869770916470088e-06
random_gd,Gradiente (Armijo),-85.58817058541126,68.39864220789264,-76.98998499480093,76.9899849258281,-1.557449899473425,10000,1.0230788207695318e-06
random_gd,Gradiente (Armijo),-88.88641661862442,-43.87771277326882,-88.65546145358525,-44.09157359882962,-0.0005600312287867213,10000,3.19499200236109e-05
random_gd,Gradiente (Armijo),-33.17399189969083,-65.40111096168124,-33.78573393019581,-64.74759119225796,-0.0011450500638528723,10000,9.514118964720742e-05
random_gd,Gradiente (Armijo),-37.221326039602154,48.53851334501712,-42.872035074003776,42.87203552564128,-1.5575437227228563,10000,6.266420248463352e-06
random_gd,Gradiente (Armijo),-97.06343128798585,65.4346849041373,-96.38630316971893,66.10249079971588,-0.0011270689879348548,10000,0.00010161935383860499
random_gd,Gradiente (Armijo),71.30960471491164,-25.54768536169037,71.07617552227754,-25.73707259527196,-0.0005929116291842737,10000,3.0477975327420108e-05
random_gd,Gradiente (Armijo),-69.27742018787305,20.168081589016168,-69.07896207727381,20.310604754416204,-0.0005454154404849298,10000,2.4684486285209653e-05
random_gd,Gradiente (Armijo),-76.06548882702114,-27.016127784349493,-75.87609785721202,-27.168987430061758,-0.0005155078500945047,10000,2.459311230176491e-05
random_gd,Gradiente (Armijo),91.68583618019449,99.09289451672743,95.38885640629688,95.38885650675655,-1.5574351993442852,10000,1.0551283602579466e-06
random_gd,Gradiente (Armijo),54.42097827091712,-37.80769801584676,46.09991309832293,-46.0999122819063,-1.5575253466958499,10000,8.69407031218196e-06
random_gd,Gradiente (Armijo),37.5330098332185,41.08127309680253,39.30052449234408,39.300525937012594,-1.557569559857094,10000,1.5159920984711592e-05
random_gd,Gradiente (Armijo),-22.431660967270048,28.177726917231894,-25.27904378192191,25.279047337238254,-1.557798789491269,10000,4.080255847384282e-05
random_gd,Gradiente (Armijo),-97.85447100486475,-58.18846827955171,-97.5211086999428,-58.51130282635018,-0.0006977728922969527,10000,4.7588977775983856e-05
random_gd,Gradiente (Armijo),5.017660593452234,-67.24973914834082,5.047846285671935,-67.11337820472923,-0.00045153261217961444,10000,1.401515481001801e-05
random_gd,Gradiente (Armijo),-66.81862642469326,67.2608581100476,-67.03841936270415,67.03841954871201,-1.5574633494362635,10000,2.150516170158559e-06
random_gd,Gradiente (Armijo),97.82660053672109,11.193885605689673,97.78037716347241,11.20923112933398,-0.00021758921909374664,10000,4.874975226090528e-06
random_gd,Gradiente (Armijo),67.81394617634268,98.0643328652545,68.58853679346171,97.28097841146726,-0.0012495611386580386,10000,0.00011945230461861253
random_gd,Gradiente (Armijo),-71.68082228624506,-10.350877349129789,-71.5575314828561,-10.401630797134079,-0.00041615214016120906,10000,1.3384067800565424e-05
random_gd,Gradiente (Armijo),-21.48545683161602,-83.990143270763,-21.550590664160527,-83.89091084445583,-0.00034718381152368564,10000,1.1915231910248585e-05
random_gd,Gradiente (Armijo),51.0660345589489,-13.244194535481398,50.610150735657335,-13.549231058708582,-0.0009704013563777878,10000,5.6506702309398975e-05
random_gd,Gradiente (Armijo),-6.134613161919745,-69.86540523735196,-6.166495360310412,-69.74226932356193,-0.0004208649944822552,10000,1.2760149981402074e-05
random_gd,Gradiente (Armijo),-63.81466955382638,81.420724431243,-72.61331624196454,72.61331638736397,-1.55745513650182,10000,1.6843834332750454e-06
random_gd,Gradiente (Armijo),-91.07018220514422,-53.42954301125875,-90.6773437662109,-53.80912347836305,-0.0007830494673847925,10000,5.636506647303688e-05
random_gd,Gradiente (Armijo),-41.58813393709433,-1.9604915196827193,-41.01300715911928,-2.04353244546958,-0.0011971820345532157,10000,5.942345321481783e-05
random_gd,Gradiente (Armijo),17.28903460295919,-1.3420048298666813,7.084310282506898,-7.084417856389187,-1.5623642849046198,10000,0.0014337701757913917
random_gd,Gradiente (Armijo),-83.1769330886236,-51.26650918885729,-82.51541804407282,-51.911562604017526,-0.001121893295558866,10000,9.847376019883145e-05
random_gd,Gradiente (Armijo),68.71767695250824,27.517740095691806,68.40344389906144,27.787071188357054,-0.0007138733138443385,10000,4.228098505568282e-05
random_gd,Gradiente (Armijo),29.829810026854886,34.040651070271,31.922821170393142,31.922823336759922,-1.5576529870134037,10000,2.3633875662630177e-05
random_gd,Gradiente (Armijo),52.58060380790582,-88.37830365571054,53.02558649007562,-87.9190384581755,-0.0008709819396188057,10000,6.647380301783595e-05
random_gd,Gradiente (Armijo),-26.678323013477524,7.9054870523357295,-16.88192752354945,16.881920911979563,-1.558284150868995,10000,9.738781816835581e-05
random_gd,Gradiente (Armijo),-32.30870334053479,68.8957746574373,-32.71152795226598,68.45434674461666,-0.0008798355844759484,10000,6.190451787702026e-05
random_gd,Gradiente (Armijo),-3.485498282541215,53.725517891875825,-3.5372532878789995,53.459078842940194,-0.0007088247203424053,10000,2.7369038006819515e-05
random_gd,Gradiente (Armijo),70.40310337623382,0.95829658069961,70.28811372950572,0.9630039100490053,-0.0004049699384109362,10000,1.1537011271639494e-05
random_gd,Gradiente (Armijo),81.91044877426998,17.42478810739611,81.81522901730038,17.479182538603222,-0.00034295446451555094,10000,1.1002230596359018e-05
random_gd,Gradiente (Armijo),70.05485976674436,-31.88184088169514,69.66632336993837,-32.232600400617706,-0.000809421003132849,10000,5.391019455647121e-05
random_gd,Gradiente (Armijo),-0.23660829370295744,6.282208200915534,-1.3067954673032468e-10,-3.0004474071737014e-09,-3.1148154493098046,10000,4.115133068611246e-08
random_gd,Gradiente (Armijo),-79.00405682078588,-20.289498659691873,-78.88436563846712,-20.368313046361337,-0.00039346112760616994,10000,1.4401436214581561e-05
random_gd,Gradiente (Armijo),83.46753451033521,26.166448072948484,83.34552038993344,26.258100042187987,-0.00038998750956462076,10000,1.534454328442121e-05
random_gd,Gradiente (Armijo),-64.4986835126065,-32.228872878079,-63.84665599296811,-32.836680853089646,-0.0011458005668693691,10000,9.47055817816402e-05
random_gd,Gradiente (Armijo),-61.679398067460035,-95.03537364028548,-62.24027274641495,-94.46410603093828,-0.001002837705575862,10000,8.437119146332333e-05
random_gd,Gradiente (Armijo),85.49209170080533,-10.35853434862571,85.42214173325556,-10.383038971601499,-0.0002864978365084059,10000,7.424161744723673e-06
random_gd,Gradiente (Armijo),-38.49298551584277,19.69543831154732,-29.01034742950306,29.010349069011294,-1.5577046895641635,10000,2.1489037164840765e-05
random_gd,Gradiente (Armijo),-98.53710874139688,-44.395578679837236,-98.40343759457924,-44.51555094150208,-0.00039320063471659327,10000,1.8088241065071893e-05
random_gd,Gradiente (Armijo),40.606693139778514,26.7539546138526,33.656934954772765,33.656936197181466,-1.5576283701306042,10000,1.519269994982461e-05
random_gd,Gradiente (Armijo),96.3611895085071,24.071541931608806,96.29669956696374,24.113128979085303,-0.0002608522885888625,10000,7.689887058799022e-06
